,image,image height,image width,image area,red values,green values,blue values,sobel edges avg,sobel edges max,sobel edges min,binary edges avg,binary edges median,binary edges max,binary edges min
709,709,94,122,11468,67.06749215207535,67.06749215207535,67.06749215207535,0.030426918364971474,0.4313086337102411,0.00010273883007373478,18.18381583536798,24.0,25.0,0.0
710,710,129,128,16512,83.92066375968992,83.92066375968992,83.92066375968992,0.027403475039541565,0.52760845520745,9.503768046109344e-05,18.098776647286822,24.0,25.0,0.0
711,711,39,24,936,117.58974358974359,117.58974358974359,117.58974358974359,0.0976526819661508,0.43546891071752647,0.0008481513979976765,16.737179487179485,22.0,25.0,0.0
712,712,66,116,7656,44.326149425287355,44.326149425287355,44.326149425287355,0.03088430570493148,0.37833998104816413,0.0002555283593004142,17.54780564263323,24.0,25.0,0.0
713,713,77,56,4312,73.94248608534323,73.94248608534323,73.94248608534323,0.02337133266572966,0.1336901153469622,7.068627450982495e-05,16.616419294990724,18.0,25.0,0.0
714,714,125,61,7625,86.64511475409836,86.64511475409836,86.64511475409836,0.048196337408299046,0.6402949458765107,9.858875395689522e-05,17.655081967213114,24.0,25.0,0.0
715,715,26,43,1118,65.25849731663685,65.25849731663685,65.25849731663685,0.02557785586846611,0.16266574382907176,0.0006313843166605124,17.288908765652952,24.0,25.0,0.0
716,716,70,81,5670,55.78183421516755,55.78183421516755,55.78183421516755,0.02485230202785348,0.5398742208359834,7.068627450977638e-05,18.379012345679012,25.0,25.0,0.0
717,717,61,117,7137,61.33487459716968,61.33487459716968,61.33487459716968,0.016596093463453535,0.12896168893901871,9.813077866773593e-18,17.68320022418383,24.0,25.0,0.0
718,718,65,16,1040,78.71442307692308,78.71442307692308,78.71442307692308,0.02482831184205781,0.20500207250115157,0.00034974897627473145,16.0625,20.0,25.0,0.0
719,719,74,139,10286,60.05424849309741,60.05424849309741,60.05424849309741,0.021220846456748772,0.22816355696544569,7.068627450981108e-05,17.076997861170522,22.0,25.0,0.0
720,720,66,113,7458,74.22311611692143,74.22311611692143,74.22311611692143,0.021398859261221297,0.2659142032537201,6.89494546548189e-05,16.950388844194155,20.0,25.0,0.0
721,721,148,102,15096,78.17454954954955,78.17454954954955,78.17454954954955,0.03131678952997842,0.4228348567226223,0.00014273301096211121,18.065779014308426,24.0,25.0,0.0
722,722,31,42,1302,58.7926267281106,58.7926267281106,58.7926267281106,0.040027533135536475,0.28007370366431483,0.00043465224933811027,16.118279569892472,18.0,25.0,0.0
723,723,93,114,10602,61.78607809847199,61.78607809847199,61.78607809847199,0.024963813475169582,0.21549288585506166,0.00015981549940015643,16.839369930201848,21.0,25.0,0.0
724,724,89,107,9523,74.62816339388849,74.62816339388849,74.62816339388849,0.025721555918400012,0.4265683112787977,0.00015903088014013682,18.505092932899295,25.0,25.0,0.0
725,725,160,119,19040,56.88345588235294,56.88345588235294,56.88345588235294,0.01978935207024209,0.1353001529330199,0.000137764460295697,17.979621848739495,24.0,25.0,0.0
726,726,82,102,8364,60.44368723098996,60.44368723098996,60.44368723098996,0.024229027542894844,0.27435260900620595,0.0,17.74366331898613,24.0,25.0,0.0
727,727,68,17,1156,59.98961937716263,59.98961937716263,59.98961937716263,0.029944798768901316,0.16036407774354058,0.00031632306982887974,18.180795847750865,25.0,25.0,0.0
728,728,49,73,3577,85.93849594632374,85.93849594632374,85.93849594632374,0.01970386210287049,0.5636738423196076,7.068627450981801e-05,19.565837293821637,25.0,25.0,0.0
729,729,144,35,5040,87.04444444444445,87.04444444444445,87.04444444444445,0.04057993299752215,0.49283571919796754,0.0001346786226949247,16.897420634920636,20.0,25.0,0.0
730,730,25,49,1225,66.25061224489797,66.25061224489797,66.25061224489797,0.029416828083531906,0.14095911261708557,0.00023510045134414345,15.546122448979592,15.0,25.0,0.0
731,731,47,48,2256,60.180851063829785,60.180851063829785,60.180851063829785,0.04894485507482848,0.39680176478550294,0.0005131908702237724,17.898936170212767,25.0,25.0,0.0
732,732,107,194,20758,64.03039791887466,64.03039791887466,64.03039791887466,0.029082841354707813,0.31918760819821496,9.813077866773593e-18,17.22179400712978,22.0,25.0,0.0
733,733,103,140,14420,83.45360610263523,83.45360610263523,83.45360610263523,0.03457416498333973,0.5341185362577177,7.07843816196309e-05,18.254368932038837,24.0,25.0,0.0
734,734,55,110,6050,79.49371900826446,79.49371900826446,79.49371900826446,0.033890377880256554,0.37722997450083323,0.00015642871939707727,18.082479338842976,24.0,25.0,0.0
735,735,364,368,133952,101.36778099617773,101.36778099617773,101.36778099617773,0.025230025832084276,0.3917055230258248,0.0,17.760070771619684,23.0,25.0,0.0
736,736,31,40,1240,61.22258064516129,61.22258064516129,61.22258064516129,0.03564564238955395,0.2333074536260349,0.0010311015169862908,16.645967741935483,22.0,25.0,0.0
737,737,189,132,24948,54.302669552669556,54.302669552669556,54.302669552669556,0.02376621353274625,0.36076854924256835,7.068627450981801e-05,17.724306557639892,24.0,25.0,0.0
738,738,99,117,11583,69.08650608650609,69.08650608650609,69.08650608650609,0.026350615762331348,0.29896838780893437,1.9626155733547187e-17,18.2316325649659,24.0,25.0,0.0
739,739,67,24,1608,73.43967661691542,73.43967661691542,73.43967661691542,0.03114805938615602,0.24250279779645828,0.00035364707458727316,15.13370646766169,14.0,25.0,0.0
740,740,105,57,5985,59.30492898913951,59.30492898913951,59.30492898913951,0.024008609570101876,0.22692622851906855,0.00014129093943190244,18.693065998329157,25.0,25.0,0.0
741,741,116,80,9280,62.52273706896552,62.52273706896552,62.52273706896552,0.025274765218151984,0.22120411715703264,0.0,18.424353448275863,25.0,25.0,0.0
742,742,88,119,10472,80.10169977081742,80.10169977081742,80.10169977081742,0.02201109244568332,0.37763214529389005,7.079497231141466e-05,18.74952253628724,25.0,25.0,0.0
743,743,66,101,6666,59.15511551155115,59.15511551155115,59.15511551155115,0.027380950284433984,0.3432425963136355,9.736681179942882e-05,16.599909990999098,19.0,25.0,0.0
744,744,87,128,11136,65.4822198275862,65.4822198275862,65.4822198275862,0.02373453548461287,0.2612736121601951,7.068627450983189e-05,17.304058908045977,22.0,25.0,0.0
745,745,139,316,43924,78.56579546489391,78.56579546489391,78.56579546489391,0.0318126826384531,0.3847041888842248,6.706434159155544e-05,17.225434841999817,21.0,25.0,0.0
746,746,75,113,8475,69.43622418879056,69.43622418879056,69.43622418879056,0.04926146719373726,0.609478032425198,0.0,17.91386430678466,24.0,25.0,0.0
747,747,128,88,11264,71.7354403409091,71.7354403409091,71.7354403409091,0.02440703540600462,0.3149604424269518,9.99654880853926e-05,17.083274147727273,21.0,25.0,0.0
748,748,118,116,13688,63.73926066627703,63.73926066627703,63.73926066627703,0.021896121116558236,0.20168921750341906,7.091461853439664e-05,16.72647574517826,18.0,25.0,0.0
749,749,177,13,2301,71.90091264667537,71.90091264667537,71.90091264667537,0.03278747696951006,0.16446025222908578,0.0001999309761707754,17.04085180356367,24.0,25.0,0.0
750,750,52,25,1300,71.23384615384616,71.23384615384616,71.23384615384616,0.0185858035561398,0.16036091502167776,0.0,15.750769230769231,15.0,25.0,0.0
751,751,46,47,2162,78.55087881591119,78.55087881591119,78.55087881591119,0.036164474565463824,0.3794936414600161,0.00015805931488014507,16.93617021276596,22.0,25.0,0.0
752,752,111,185,20535,54.794789383978575,54.794789383978575,54.794789383978575,0.032477260781427215,0.3389961536640349,9.813077866773593e-18,17.457755052349647,23.0,25.0,0.0
753,753,28,36,1008,51.705357142857146,51.705357142857146,51.705357142857146,0.02313403823928111,0.18728672016936326,0.00021999847086252527,16.613095238095237,22.0,25.0,0.0
754,754,116,127,14732,134.2826500135759,134.2826500135759,134.2826500135759,0.036288485730083996,0.326353701218435,0.00014148685922767034,16.337496606027695,15.0,25.0,0.0
755,755,67,54,3618,67.11028192371477,67.11028192371477,67.11028192371477,0.027054358043186788,0.2694083245203944,0.00015642871939707066,16.567440574903262,20.0,25.0,0.0
756,756,104,74,7696,73.39864864864865,73.39864864864865,73.39864864864865,0.02589478392529954,0.2261541719795762,0.00016068280511632644,16.968944906444907,21.0,25.0,0.0
757,757,71,67,4757,74.05213369770864,74.05213369770864,74.05213369770864,0.04000343975733017,0.43614197810477723,0.0006197126369559717,17.888795459323102,24.0,25.0,0.0
758,758,71,31,2201,92.50249886415266,92.50249886415266,92.50249886415266,0.037431236051551804,0.19971915979958332,0.0002121675996703269,15.06269877328487,14.0,25.0,0.0
759,759,87,81,7047,69.94437349226621,69.94437349226621,69.94437349226621,0.019719321780180005,0.18857233554269337,0.00014167504554906163,17.4336597133532,22.0,25.0,0.0
760,760,22,39,858,47.17365967365967,47.17365967365967,47.17365967365967,0.03189505593635875,0.2043397964025818,0.0011645512292517046,17.757575757575758,25.0,25.0,0.0
761,761,11,34,374,89.55080213903743,89.55080213903743,89.55080213903743,0.022237762202551012,0.15699118935173856,0.0006344197111201108,13.005347593582888,10.0,25.0,0.0
762,762,119,90,10710,85.09169000933707,85.09169000933707,85.09169000933707,0.01834448756330717,0.5359550289203736,1.3877787807814457e-17,19.855742296918766,25.0,25.0,0.0
763,763,59,172,10148,71.77985810011825,71.77985810011825,71.77985810011825,0.0241902800497156,0.27183393216774415,1.012228196009601e-05,16.292668506109578,16.0,25.0,0.0
764,764,32,35,1120,48.01875,48.01875,48.01875,0.0356729993993517,0.3805993338825435,0.00025287788005720066,17.40535714285714,24.0,25.0,0.0
765,765,151,130,19630,66.74819154355578,66.74819154355578,66.74819154355578,0.025853106092873637,0.2479739283856974,7.068627450980414e-05,18.132857870606216,24.0,25.0,0.0
766,766,122,135,16470,56.073466909532485,56.073466909532485,56.073466909532485,0.021046967951588388,0.356024209706254,7.267351533282647e-05,17.816089860352154,24.0,25.0,0.0
767,767,22,69,1518,105.27931488801055,105.27931488801055,105.27931488801055,0.03860865511818747,0.34221829222290095,0.0004969044119521186,16.28787878787879,17.0,25.0,0.0
768,768,50,82,4100,52.592439024390245,52.592439024390245,52.592439024390245,0.019792478171351897,0.12548959073666802,0.00044601171662282473,17.83048780487805,24.0,25.0,0.0
769,769,135,59,7965,88.50182046453233,88.50182046453233,88.50182046453233,0.0320616904885058,0.31817134158212845,0.0001540949753817708,16.666666666666668,18.0,25.0,0.0
770,770,47,50,2350,101.18042553191489,101.18042553191489,101.18042553191489,0.049288057189049196,0.4046191529546819,0.0002897352760377908,17.48851063829787,24.0,25.0,0.0
771,771,77,85,6545,82.15676088617265,82.15676088617265,82.15676088617265,0.024245793043351584,0.296041263817399,6.678313068159268e-05,16.333842627960276,16.0,25.0,0.0
772,772,130,115,14950,68.87070234113712,68.87070234113712,68.87070234113712,0.02054850807593134,0.1647950663217407,0.00013392156862747362,17.04608695652174,21.0,25.0,0.0
773,773,139,109,15151,58.89683849250874,58.89683849250874,58.89683849250874,0.028339052492067977,0.2969702829108351,0.00015666252540602312,17.55567289287836,23.0,25.0,0.0
774,774,67,157,10519,53.18176632759768,53.18176632759768,53.18176632759768,0.024911985370124155,0.4468982211114018,0.00010274219798329596,18.8343949044586,25.0,25.0,0.0
775,775,32,35,1120,53.18125,53.18125,53.18125,0.03437305730210362,0.21991924837530535,0.0009747058823529122,18.098214285714285,25.0,25.0,0.0
776,776,69,75,5175,69.20618357487923,69.20618357487923,69.20618357487923,0.021858709703202583,0.15338031729340557,6.698948657090181e-05,17.029565217391305,21.0,25.0,0.0
777,777,75,61,4575,112.1503825136612,112.1503825136612,112.1503825136612,0.04455655872572456,0.4770565615189395,7.834388502884569e-05,17.2848087431694,23.0,25.0,0.0
778,778,99,109,10791,62.56445185802984,62.56445185802984,62.56445185802984,0.02843049940784344,0.3277447025293961,7.078438161966444e-05,18.537484941154666,25.0,25.0,0.0
779,779,135,172,23220,66.02041343669251,66.02041343669251,66.02041343669251,0.039839094733191985,0.5071629080579951,7.091461853437269e-05,18.568819982773473,25.0,25.0,0.0
780,780,47,54,2538,42.476359338061464,42.476359338061464,42.476359338061464,0.03137711789623588,0.34835332905936695,0.0004497099005108286,18.592198581560282,25.0,25.0,0.0
781,781,66,24,1584,73.77651515151516,73.77651515151516,73.77651515151516,0.03124451894271251,0.17334825839461654,0.0005698073036753779,15.820075757575758,17.0,25.0,0.0
782,782,106,105,11130,56.695238095238096,56.695238095238096,56.695238095238096,0.02127967745070245,0.17332148139890743,7.078438161963818e-05,17.471787960467207,23.0,25.0,0.0
783,783,74,157,11618,66.61051816147358,66.61051816147358,66.61051816147358,0.02110813261987644,0.19523456033438838,9.813077866773593e-18,16.803924944052334,18.0,25.0,0.0
784,784,71,43,3053,106.89944317065182,106.89944317065182,106.89944317065182,0.03335425557255501,0.24223282856103492,0.00019993097617084407,16.334752702260072,18.0,25.0,0.0
785,785,117,179,20943,61.034856515303446,61.034856515303446,61.034856515303446,0.02576345314581833,0.3301881366042267,9.996548808542204e-05,17.4881344602015,23.0,25.0,0.0
786,786,47,46,2162,76.2631822386679,76.2631822386679,76.2631822386679,0.041561671634690274,0.37735031624579257,0.0004961396730391646,17.264107308048104,23.0,25.0,0.0
787,787,49,76,3724,56.943609022556394,56.943609022556394,56.943609022556394,0.025009808206519903,0.2130762048599248,0.0005074436785394904,16.61546723952739,20.0,25.0,0.0
788,788,120,111,13320,59.01981981981982,59.01981981981982,59.01981981981982,0.025794511171881772,0.28797847311738023,0.00015739312906876135,18.569744744744746,25.0,25.0,0.0
789,789,20,34,680,71.13676470588236,71.13676470588236,71.13676470588236,0.021319881251743028,0.13191209731572526,0.0008153020517585244,13.563235294117646,12.0,25.0,0.0
790,790,101,120,12120,64.62986798679869,64.62986798679869,64.62986798679869,0.02282409889232676,0.22247514402332397,0.0002550036938768269,17.417904290429043,23.0,25.0,0.0
791,791,107,103,11021,55.63796388712458,55.63796388712458,55.63796388712458,0.024522486826002415,0.38269375991491705,7.267351533285384e-05,17.40658742400871,23.0,25.0,0.0
792,792,108,63,6804,84.71825396825396,84.71825396825396,84.71825396825396,0.028759775792435584,0.20598292433773138,0.0002255768375745481,17.07260435038213,21.0,25.0,0.0
793,793,26,21,546,56.47435897435897,56.47435897435897,56.47435897435897,0.037945902572946444,0.35073035775604317,0.0006958776429544484,17.082417582417584,25.0,25.0,0.0
794,794,84,84,7056,51.846797052154194,51.846797052154194,51.846797052154194,0.03264397633921839,0.26128253787004074,0.00020833333333331733,18.272250566893423,25.0,25.0,0.0
795,795,31,31,961,59.21123829344433,59.21123829344433,59.21123829344433,0.01907756127933547,0.12146604171874886,0.0005999373605647005,16.960457856399582,24.0,25.0,0.0
796,796,70,72,5040,60.60496031746032,60.60496031746032,60.60496031746032,0.02855962285746956,0.24788038143407773,6.91282150174434e-05,17.390079365079366,24.0,25.0,0.0
797,797,66,99,6534,58.380624426078974,58.380624426078974,58.380624426078974,0.02452727240886552,0.2055227745626907,6.894945465477847e-05,17.316651362105908,23.0,25.0,0.0
798,798,73,67,4891,70.70108362298099,70.70108362298099,70.70108362298099,0.01963285804470199,0.17332851661806833,0.00021226395850805138,17.382539358004497,23.0,25.0,0.0
799,799,234,84,19656,94.1769943019943,94.1769943019943,94.1769943019943,0.02732272039896943,0.38584478960206564,0.0,16.69602157102157,17.0,25.0,0.0
800,800,52,61,3172,72.3625472887768,72.3625472887768,72.3625472887768,0.03868911329616765,0.38950153711399854,0.00012610316745726208,17.17749054224464,22.0,25.0,0.0
801,801,17,83,1411,59.170800850460665,59.170800850460665,59.170800850460665,0.021161305163321178,0.10232703728687567,0.0005736987599820577,16.722182849043232,22.0,25.0,0.0
802,802,163,168,27384,56.614263803680984,56.614263803680984,56.614263803680984,0.024345803432818645,0.35117807493839304,9.736681179942338e-05,17.444018404907975,23.0,25.0,0.0
803,803,32,48,1536,50.844401041666664,50.844401041666664,50.844401041666664,0.028693967970901613,0.28278791064770914,0.00034600044947110254,17.064453125,24.0,25.0,0.0
804,804,102,52,5304,67.64950980392157,67.64950980392157,67.64950980392157,0.02222960282070557,0.33756185611587175,0.0002084109198088517,17.05128205128205,22.0,25.0,0.0
805,805,211,460,97060,116.2108695652174,116.2108695652174,116.2108695652174,0.022959507524652055,0.5668112519550395,0.0,20.29306614465279,25.0,25.0,0.0
806,806,58,49,2842,51.27375087966221,51.27375087966221,51.27375087966221,0.02950936269992984,0.24539741888048575,0.0007032183116561396,18.21780436312456,25.0,25.0,0.0
807,807,68,107,7276,61.54961517317207,61.54961517317207,61.54961517317207,0.02130277385605462,0.1480014771721434,0.0,17.33095107201759,23.0,25.0,0.0
808,808,77,89,6853,56.658835546476,56.658835546476,56.658835546476,0.01995224910073605,0.12719677180008512,0.00020860167262968482,17.65971107544141,24.0,25.0,0.0
809,809,93,75,6975,91.85677419354839,91.85677419354839,91.85677419354839,0.034438993764643835,0.40426496165673076,9.813077866773593e-18,15.995555555555555,15.0,25.0,0.0
810,810,42,55,2310,76.1004329004329,76.1004329004329,76.1004329004329,0.04754663023297599,0.4729504656121718,0.0004930532907117792,16.782251082251083,20.0,25.0,0.0
811,811,79,117,9243,77.27112409390891,77.27112409390891,77.27112409390891,0.04308949403218535,0.5087914803809203,0.00021882989835413666,18.184572108622742,24.0,25.0,0.0
812,812,196,171,33516,95.54669411624299,95.54669411624299,95.54669411624299,0.026696457253539668,0.36058758580918476,1.9626155733547187e-17,17.58718224131758,23.0,25.0,0.0
813,813,54,75,4050,68.82320987654322,68.82320987654322,68.82320987654322,0.02062699383089025,0.11892258272663006,1.9626155733547187e-17,17.288395061728394,23.0,25.0,0.0
814,814,26,28,728,191.5054945054945,191.5054945054945,191.5054945054945,0.12211588034519393,0.5390393227448395,0.0,17.236263736263737,24.5,25.0,0.0
815,815,141,161,22701,66.96515572001233,66.96515572001233,66.96515572001233,0.02756060506663519,0.2510846447469859,4.906538933386797e-18,18.85489626007665,25.0,25.0,0.0
816,816,85,99,8415,71.14260249554367,71.14260249554367,71.14260249554367,0.026008583615194994,0.35172333533491584,0.0002496987997178921,17.088770053475937,21.0,25.0,0.0
817,817,76,93,7068,73.526740237691,73.526740237691,73.526740237691,0.02945866460618335,0.30067122992986134,0.00013764705882355482,18.262308998302206,25.0,25.0,0.0
818,818,169,92,15548,47.527077437612554,47.527077437612554,47.527077437612554,0.02392885440280788,0.18925384473531115,1.9626155733547187e-17,17.585991767429896,23.0,25.0,0.0
819,819,125,101,12625,62.0459405940594,62.0459405940594,62.0459405940594,0.02424321463832427,0.2322667005190825,4.906538933386797e-18,17.575366336633664,24.0,25.0,0.0
820,820,35,37,1295,72.9042471042471,72.9042471042471,72.9042471042471,0.027955462264706757,0.284718634586795,1.9626155733547187e-17,17.687258687258687,25.0,25.0,0.0
821,821,99,111,10989,62.49285649285649,62.49285649285649,62.49285649285649,0.03159633958360566,0.32251404015493457,7.068627450977638e-05,17.996632996632997,24.0,25.0,0.0
822,822,44,27,1188,68.25757575757575,68.25757575757575,68.25757575757575,0.031131935735551758,0.35304304372734713,0.0003524005936330542,15.477272727272727,15.0,25.0,0.0
823,823,61,108,6588,66.00425015179114,66.00425015179114,66.00425015179114,0.026814182511146794,0.17992409544668753,7.078438161965826e-05,16.181390406800244,15.0,25.0,0.0
824,824,23,122,2806,64.79686386315039,64.79686386315039,64.79686386315039,0.017681518910646905,0.15042676423675697,0.00013569774971313744,16.571632216678545,20.0,25.0,0.0
825,825,104,48,4992,59.5625,59.5625,59.5625,0.023454991322016675,0.27977121000100214,7.646336064383866e-05,17.053485576923077,22.0,25.0,0.0
826,826,36,44,1584,67.8364898989899,67.8364898989899,67.8364898989899,0.02064470160635321,0.1532963564121304,0.0003607809302910363,17.365530303030305,24.0,25.0,0.0
827,827,60,44,2640,57.32272727272727,57.32272727272727,57.32272727272727,0.024946573013319626,0.15595735567447727,0.0003534740122765385,17.247348484848484,24.0,25.0,0.0
828,828,47,47,2209,73.70348574015392,73.70348574015392,73.70348574015392,0.03803460183408785,0.5245113747372483,0.0008353024256237718,16.44182888184699,16.0,25.0,0.0
829,829,142,119,16898,83.8324653805184,83.8324653805184,83.8324653805184,0.029284377799240344,0.3456978336034686,0.0,17.633092673689195,23.0,25.0,0.0
830,830,143,204,29172,45.84783353901001,45.84783353901001,45.84783353901001,0.029970317349789204,0.5159040864432205,0.0,17.613876319758674,23.0,25.0,0.0
831,831,167,119,19873,70.3557590700951,70.3557590700951,70.3557590700951,0.025816793066981824,0.44972400891389924,7.068627450984576e-05,18.32556735268958,24.0,25.0,0.0
832,832,56,101,5656,73.53553748231965,73.53553748231965,73.53553748231965,0.028277017915519752,0.26993973769132545,4.384447014700241e-06,16.02157001414427,16.0,25.0,0.0
833,833,175,92,16100,56.07111801242236,56.07111801242236,56.07111801242236,0.01801392025302904,0.13168724169318644,5.268638761795854e-06,17.497080745341616,23.0,25.0,0.0
834,834,90,83,7470,86.86894243641231,86.86894243641231,86.86894243641231,0.027414757878367915,0.3008966520886505,0.00014338174124219668,16.546720214190092,17.0,25.0,0.0
835,835,146,131,19126,65.89548258914567,65.89548258914567,65.89548258914567,0.03717709584434138,0.39367178667574254,0.00010142629515424663,16.902697898149118,19.0,25.0,0.0
836,836,47,41,1927,67.56564608199274,67.56564608199274,67.56564608199274,0.024712943948005193,0.3088662832454294,0.00022105288752914397,15.972496107939802,15.0,25.0,0.0
837,837,104,98,10192,61.40149136577708,61.40149136577708,61.40149136577708,0.017918065085114183,0.18974288493981667,0.00010136145500032092,18.092032967032967,24.0,25.0,0.0
838,838,90,101,9090,63.596259625962595,63.596259625962595,63.596259625962595,0.020498001218121436,0.16433071297167354,0.0001356862745098275,17.65126512651265,24.0,25.0,0.0
839,839,68,76,5168,53.33997678018576,53.33997678018576,53.33997678018576,0.033615230254745845,0.2913943554669032,0.0001999309761707901,17.472523219814242,24.0,25.0,0.0
840,840,98,120,11760,74.45680272108844,74.45680272108844,74.45680272108844,0.04181021946164454,0.49324290413281574,0.0001080070946165206,17.660119047619048,24.0,25.0,0.0
841,841,120,32,3840,83.83671875,83.83671875,83.83671875,0.02327029910241257,0.2728602277267541,0.00021715741601309758,16.354427083333334,17.0,25.0,0.0
842,842,144,76,10944,57.31578947368421,57.31578947368421,57.31578947368421,0.031656691003141994,0.4170229077231015,7.06862745097972e-05,18.58360745614035,25.0,25.0,0.0
843,843,36,27,972,87.1574074074074,87.1574074074074,87.1574074074074,0.038264399568258965,0.48033299544560193,0.0006438051066733645,17.105967078189302,23.0,25.0,0.0
844,844,77,80,6160,78.6663961038961,78.6663961038961,78.6663961038961,0.042838875688969144,0.34788301447605585,0.00019605372393351254,16.79512987012987,18.0,25.0,0.0
845,845,74,63,4662,58.425353925353924,58.425353925353924,58.425353925353924,0.02261154841423353,0.13904333020324985,0.00020547691170947894,17.394465894465895,24.0,25.0,0.0
846,846,32,37,1184,111.63597972972973,111.63597972972973,111.63597972972973,0.04448151656546182,0.5398624467992307,0.0002933668357978083,17.074324324324323,24.0,25.0,0.0
847,847,92,101,9292,68.30671545415412,68.30671545415412,68.30671545415412,0.03777855143121824,0.5710491543726994,0.0,17.964270340077487,24.0,25.0,0.0
848,848,50,21,1050,87.38571428571429,87.38571428571429,87.38571428571429,0.044033197459061174,0.254318136098407,0.0005512141451678379,16.079047619047618,17.0,25.0,0.0
849,849,100,83,8300,77.70168674698795,77.70168674698795,77.70168674698795,0.024823736944267004,0.3244304596960568,5.5459355387035545e-06,18.01867469879518,24.0,25.0,0.0
850,850,37,33,1221,44.24979524979525,44.24979524979525,44.24979524979525,0.018327304643128484,0.0746313838208755,0.00029867569422218227,16.45045045045045,20.0,25.0,0.0
851,851,69,115,7935,65.52514177693762,65.52514177693762,65.52514177693762,0.017693382747662724,0.13696127754276274,5.84696052047035e-05,17.200252047889098,22.0,25.0,0.0
852,852,190,142,26980,65.20748702742772,65.20748702742772,65.20748702742772,0.021718159064076894,0.37900106813867884,0.0,18.079206819866567,24.0,25.0,0.0
853,853,136,153,20808,91.69511726259131,91.69511726259131,91.69511726259131,0.02591185673899438,0.4351755524373008,6.334494217652706e-05,17.768550557477894,23.0,25.0,0.0
854,854,21,44,924,53.806277056277054,53.806277056277054,53.806277056277054,0.024456915090039746,0.08693986160838976,0.00019993097617076558,16.158008658008658,21.5,25.0,0.0
855,855,56,56,3136,53.557397959183675,53.557397959183675,53.557397959183675,0.032423854559366846,0.40153245337893084,0.0001598154994001396,17.978316326530614,25.0,25.0,0.0
856,856,43,73,3139,55.0576616756929,55.0576616756929,55.0576616756929,0.019464431227264222,0.10184511282998776,9.813077866773593e-18,17.184772220452373,23.0,25.0,0.0
857,857,48,20,960,70.3625,70.3625,70.3625,0.032002565509281954,0.18122326743737568,0.00014711110181880814,16.172916666666666,20.0,25.0,0.0
858,858,19,33,627,38.79425837320574,38.79425837320574,38.79425837320574,0.02546080579671349,0.08609049111330892,9.813077866773593e-18,17.679425837320576,25.0,25.0,0.0
859,859,58,41,2378,77.03700588730025,77.03700588730025,77.03700588730025,0.023650413735829247,0.1517322732225222,6.678313068159268e-05,15.403280067283431,14.0,25.0,0.0
860,860,68,94,6392,85.31508135168961,85.31508135168961,85.31508135168961,0.033253127103084666,0.25304970000254173,0.00029331685101014057,16.385325406758447,16.0,25.0,0.0
861,861,171,145,24795,61.9038112522686,61.9038112522686,61.9038112522686,0.020195609565521133,0.15755018195823528,0.000137764460295697,18.066948981649524,24.0,25.0,0.0
862,862,74,36,2664,49.48873873873874,49.48873873873874,49.48873873873874,0.022007637553043965,0.19986720290372562,0.00021999847086253408,17.09271771771772,23.0,25.0,0.0
863,863,25,25,625,42.632,42.632,42.632,0.024222771993492192,0.10477662230085787,0.000664421457165023,17.8864,25.0,25.0,0.0
864,864,125,180,22500,56.91226666666667,56.91226666666667,56.91226666666667,0.030389942773728404,0.3186204860600001,9.996548808538279e-05,19.24888888888889,25.0,25.0,0.0
865,865,96,100,9600,88.73135416666666,88.73135416666666,88.73135416666666,0.01809468971297091,0.23068421020594587,9.813077866773593e-18,16.5765625,16.0,25.0,0.0
866,866,36,70,2520,53.35476190476191,53.35476190476191,53.35476190476191,0.023174282514272018,0.20685068171465373,0.00021999847086256034,17.231349206349208,24.0,25.0,0.0
867,867,130,78,10140,73.95236686390533,73.95236686390533,73.95236686390533,0.0297803234944874,0.21451325331368734,5.721958498152797e-17,17.189447731755426,22.0,25.0,0.0
868,868,58,48,2784,37.01257183908046,37.01257183908046,37.01257183908046,0.02336595432733485,0.14557029549766126,0.00035168639968250566,18.552801724137932,25.0,25.0,0.0
869,869,21,34,714,56.431372549019606,56.431372549019606,56.431372549019606,0.030316947610014806,0.18227252691195264,0.00019775450316420064,17.07002801120448,24.0,25.0,0.0
870,870,40,21,840,31.863095238095237,31.863095238095237,31.863095238095237,0.02629933937232701,0.14395924795894377,0.0004328690286040739,18.017857142857142,25.0,25.0,0.0
871,871,45,54,2430,55.25967078189301,55.25967078189301,55.25967078189301,0.020302808321597705,0.11952098702442421,0.0002903883339039508,18.640329218106995,25.0,25.0,0.0
872,872,58,95,5510,50.105807622504535,50.105807622504535,50.105807622504535,0.03160709469638406,0.266192385967117,4.906538933386797e-18,18.789473684210527,25.0,25.0,0.0
873,873,177,71,12567,52.03564892177926,52.03564892177926,52.03564892177926,0.028321801470563613,0.35508823644578547,9.813077866773593e-18,17.722527253918994,24.0,25.0,0.0
874,874,25,26,650,83.28769230769231,83.28769230769231,83.28769230769231,0.046170536467276244,0.48477432540278276,0.0013357895088944038,15.967692307692309,16.0,25.0,0.0
875,875,25,21,525,78.57142857142857,78.57142857142857,78.57142857142857,0.03170955143297093,0.2695190903206135,0.0003639829700145301,14.405714285714286,13.0,25.0,0.0
876,876,63,77,4851,79.18202432488147,79.18202432488147,79.18202432488147,0.023635060210975126,0.2381224213975892,0.00023075028486191953,17.36631622345908,23.0,25.0,0.0
877,877,43,39,1677,62.24865831842576,62.24865831842576,62.24865831842576,0.015556288063705818,0.11579680747177584,0.00025078502276493176,18.83542039355993,25.0,25.0,0.0
