,image,image height,image width,image area,damage_labels,red values,green values,blue values,sobel edges avg,sobel edges min,sobel edges max,binary edges avg,binary edges max,binary edges min
1833,1833,41,32,1312,1,91.50990853658537,112.63033536585365,99.98551829268293,0.06184702628249171,0.0006309329397577274,0.24851002837582728,15.329268292682928,25.0,0.0
1834,1834,38,31,1178,1,113.05008488964346,131.7402376910017,142.713921901528,0.057117922547902523,0.0009507855318857319,0.2342320675355656,16.342105263157894,25.0,0.0
1835,1835,27,41,1107,1,101.08762420957542,116.07768744354111,112.46973803071364,0.06733111546231078,0.0005506008391943057,0.2887957967513409,15.39205058717254,25.0,0.0
1836,1836,28,31,868,3,66.35023041474655,97.81336405529954,84.46543778801843,0.03161049396337901,0.0002596134151703459,0.2388469880759775,17.067972350230416,25.0,0.0
1837,1837,45,44,1980,0,64.48686868686869,86.74595959595959,77.20252525252525,0.03221306843397205,9.996548808540241e-05,0.2122922285510061,16.053535353535352,25.0,0.0
1838,1838,37,44,1628,3,93.94103194103194,125.07371007371007,117.86363636363636,0.03722725582405696,0.0011100099320329598,0.23570703257019487,16.802825552825553,25.0,0.0
1839,1839,40,24,960,1,102.95833333333333,116.73333333333333,114.2125,0.06794618893130246,0.0012051317925634148,0.26109070263555867,14.225,25.0,0.0
1840,1840,90,71,6390,0,108.25414710485133,132.88591549295774,120.98951486697966,0.07931776979576378,0.0003919678466048483,0.5240267631212822,18.11737089201878,25.0,0.0
1841,1841,41,46,1886,1,94.80010604453871,116.28950159066808,102.94008483563097,0.05080844999543746,0.0006998855085696015,0.23090509174671692,15.2932131495228,25.0,0.0
1842,1842,73,71,5183,1,56.391472120393594,83.92629751109396,75.66795292301755,0.047891616484133,0.00035430946642838986,0.38938614449152187,15.904109589041095,25.0,0.0
1843,1843,53,54,2862,0,74.0125786163522,111.38120195667365,94.39028651292803,0.05247774590597336,0.0004827714687530016,0.2684905595213644,17.45946890286513,25.0,0.0
1844,1844,34,47,1598,0,66.57071339173967,94.82603254067584,89.34355444305382,0.024057643323742297,0.000371935059112234,0.15716099566327504,16.935544430538172,25.0,0.0
1845,1845,51,50,2550,0,239.7772549019608,234.86745098039216,226.79764705882354,0.006363675314198665,9.996548808537298e-05,0.02110298896170945,18.760392156862746,25.0,0.0
1846,1846,99,127,12573,1,65.74405472043267,90.43012805217529,80.56096397041279,0.023440797939902586,0.00034857498116369254,0.24222120976903766,17.067764256740634,25.0,0.0
1847,1847,68,60,4080,3,60.09117647058824,96.5468137254902,79.6828431372549,0.03552117681179833,0.0004758557014439191,0.2440101625729536,19.22720588235294,25.0,0.0
1848,1848,48,52,2496,1,106.89302884615384,127.7880608974359,126.15705128205128,0.0754331952950431,0.0012879576057890463,0.41854043434299976,15.65224358974359,25.0,0.0
1849,1849,51,53,2703,0,84.53866074731779,116.72992970773215,114.55863854975952,0.04412682542998669,0.0004376597967083266,0.4237032708985009,16.34221235664077,25.0,0.0
1850,1850,75,80,6000,0,63.065333333333335,99.863,87.10933333333334,0.026519581864154398,0.00014541578880573384,0.23454793472644067,17.356333333333332,25.0,0.0
1851,1851,28,46,1288,0,69.82453416149069,107.02639751552795,90.64829192546584,0.05380244481226121,0.00041333208923799723,0.2565607559750663,16.902950310559007,25.0,0.0
1852,1852,95,140,13300,1,113.03338345864661,129.78812030075187,118.36766917293232,0.06551396854156204,0.00037235620655468125,0.6413822930710444,15.927142857142858,25.0,0.0
1853,1853,58,71,4118,1,77.96187469645459,108.38756677999028,101.09373482272947,0.03892416469204006,0.00015222257652127121,0.2480172356539178,16.895823215152987,25.0,0.0
1854,1854,86,78,6708,0,68.3206618962433,101.99358974358974,87.19916517590936,0.020274262714369454,9.99654880853926e-05,0.2270007150727102,17.96138938580799,25.0,0.0
1855,1855,37,24,888,1,66.96734234234235,99.6858108108108,89.48761261261261,0.0227557326600408,0.0007847004010058355,0.1650298124554678,16.65653153153153,25.0,0.0
1856,1856,44,54,2376,0,82.1026936026936,103.18939393939394,85.99242424242425,0.061975633237337416,0.0011387917818523523,0.3615398509058334,18.063552188552187,25.0,0.0
1857,1857,81,76,6156,1,60.49122807017544,95.06757634827811,85.0680636777128,0.027711033170095323,0.00010536593381016617,0.15157686518608476,16.787686809616634,25.0,0.0
1858,1858,24,25,600,1,88.01,123.485,134.44833333333332,0.01800178396849909,0.0006314006357167654,0.10117920800299167,16.471666666666668,25.0,0.0
1859,1859,38,43,1634,1,77.84638922888617,99.71113831089352,92.47429620563035,0.03315241460132499,0.0008501757117613486,0.2316316052299996,16.680538555691555,25.0,0.0
1860,1860,67,53,3551,0,132.89777527457053,152.96536186989582,142.06336243311742,0.06717942296050644,0.00021882989835405833,0.4621385375911469,17.25682906223599,25.0,0.0
1861,1861,50,53,2650,3,68.74150943396226,106.29584905660377,103.34792452830189,0.04326647250951683,0.0007373778644329706,0.38761588453745244,18.759622641509434,25.0,0.0
1862,1862,39,37,1443,1,88.27581427581427,110.41302841302841,98.004851004851,0.04874646083676161,0.0018043548073106935,0.24273344576362327,15.898821898821899,25.0,0.0
1863,1863,43,36,1548,2,67.79457364341086,96.0891472868217,90.32881136950904,0.04710332948958589,0.00027705882352939415,0.2755769981733276,18.782299741602067,25.0,0.0
1864,1864,28,34,952,0,52.759453781512605,80.97163865546219,69.05252100840336,0.02871916518501949,0.001001515427095992,0.14047707917233082,18.108193277310924,25.0,0.0
1865,1865,39,38,1482,2,116.48987854251013,139.30499325236167,142.22672064777328,0.04679107904101518,0.0004065310010627329,0.20842524353007466,15.348178137651821,25.0,0.0
1866,1866,44,30,1320,3,97.24924242424242,119.92272727272727,105.08030303030303,0.09546040028566245,0.0015729115273333807,0.4953953779747666,17.98257575757576,25.0,0.0
1867,1867,65,107,6955,1,92.56362329259525,119.76822429906542,115.35039539899353,0.046787712207225454,0.0,0.4708788012464389,16.950539180445723,25.0,0.0
1868,1868,55,58,3190,0,71.2526645768025,98.39717868338558,91.51065830721004,0.028905715732650508,0.00014467814841301785,0.17012011030863045,16.926018808777428,25.0,0.0
1869,1869,44,51,2244,1,86.20499108734403,110.59046345811052,105.62477718360071,0.04365056902424768,0.0008445973961776923,0.2630366229979362,16.620766488413548,25.0,0.0
1870,1870,37,50,1850,0,65.37837837837837,98.57567567567567,76.81621621621622,0.04889921921183789,0.0018494311863887127,0.33514208030134895,18.107027027027026,25.0,0.0
1871,1871,40,41,1640,2,78.26219512195122,107.62378048780488,96.58475609756097,0.051211935245830294,0.0007971548913478189,0.2704660958451904,18.36890243902439,25.0,0.0
1872,1872,89,71,6319,1,85.89143851875296,114.59930368729229,106.89128026586485,0.03618056448601113,0.00023980153671072384,0.23016037653217492,16.373002057287547,25.0,0.0
1873,1873,52,53,2756,3,85.18251088534107,115.36465892597968,103.65312046444122,0.06661447702306598,0.0007637845253933262,0.42378551289310484,18.16799709724238,25.0,0.0
1874,1874,135,141,19035,0,81.94299973732598,113.65095876017863,105.13611767796165,0.030863766039375816,0.00019731424281858376,0.2162692300497263,17.656107171000787,25.0,0.0
1875,1875,75,84,6300,1,95.30920634920635,125.01603174603174,127.3684126984127,0.03812945400201282,9.735062098611276e-05,0.3462322624370774,16.807301587301588,25.0,0.0
1876,1876,52,54,2808,3,71.6150284900285,102.30555555555556,87.63924501424502,0.051058900715860715,9.595279901387982e-05,0.39146150236530575,18.926994301994302,25.0,0.0
1877,1877,34,45,1530,1,96.55163398692811,108.18823529411765,92.48169934640522,0.06675666095035868,0.000986754049600077,0.25640113012666055,14.867320261437909,25.0,0.0
1878,1878,55,121,6655,2,99.21247182569496,114.68159278737791,114.43636363636364,0.04385466214550727,0.0002942695196125311,0.24119973854314086,16.782569496619082,25.0,0.0
1879,1879,170,148,25160,1,77.4685214626391,112.02833863275039,101.22738473767886,0.03805474437638874,0.0,0.5633524644619475,16.701947535771065,25.0,0.0
1880,1880,80,82,6560,0,126.76234756097561,145.17911585365854,135.4060975609756,0.08261961366524746,0.0006077756603912593,0.4471632418963875,17.734451219512195,25.0,0.0
1881,1881,21,39,819,1,66.43223443223444,89.95238095238095,86.12454212454213,0.046534337489983965,0.002695451941471289,0.24812581315607557,14.442002442002442,25.0,0.0
1882,1882,44,47,2068,0,68.15135396518376,98.88152804642166,83.96856866537718,0.04831577480289562,0.0004967647058823355,0.25161607782403367,18.38056092843327,25.0,0.0
1883,1883,73,29,2117,1,68.85545583372698,100.72697213037317,88.11903637222484,0.03499785434482567,0.0005665153217394085,0.17251237135487557,15.095890410958905,25.0,0.0
1884,1884,45,54,2430,3,59.23127572016461,88.71440329218107,76.59423868312757,0.03433034368428455,0.00015642871939707727,0.3076205008838381,18.538683127572018,25.0,0.0
1885,1885,44,57,2508,1,83.63078149920256,96.68740031897927,83.38157894736842,0.058364651217439875,0.0007400024224011474,0.26634495736242025,15.646730462519937,25.0,0.0
1886,1886,33,44,1452,2,71.16322314049587,94.3133608815427,77.59779614325069,0.04272059861859507,0.00045197205549300925,0.19520241486893838,16.391873278236915,25.0,0.0
1887,1887,76,144,10944,1,95.99826388888889,127.11056286549707,121.98190789473684,0.04010161939600014,0.00019993097617074595,0.2742142426725971,16.677905701754387,25.0,0.0
1888,1888,16,25,400,3,62.295,91.3175,80.14,0.025500225198776646,0.0004959472236001403,0.08515849221040606,16.75,25.0,0.0
1889,1889,47,117,5499,1,104.31151118385161,122.01472995090016,124.25095471903983,0.049946530935542334,0.0004893137254901522,0.32642578020629026,17.053646117475903,25.0,0.0
1890,1890,28,41,1148,1,100.90592334494774,124.11324041811847,125.4451219512195,0.043521848465573984,0.0006616667901417788,0.22824170721133735,16.199477351916375,25.0,0.0
1891,1891,42,41,1722,3,80.61440185830429,104.05168408826945,95.51626016260163,0.07861821119689973,0.0015556709673915595,0.3887755790702412,17.782229965156795,25.0,0.0
1892,1892,32,34,1088,1,86.67279411764706,116.88786764705883,113.8216911764706,0.039209706536347734,0.0008298871592208203,0.3221827010752373,15.628676470588236,25.0,0.0
1893,1893,97,67,6499,0,106.28819818433605,131.476996460994,118.29158332051085,0.06895415988449825,0.0004800175610334625,0.3370124386561964,18.204185259270655,25.0,0.0
1894,1894,204,199,40596,1,96.5489703419056,123.25645383781654,120.03830426643019,0.043073754893303236,0.00010399377809442071,0.46606345716193,17.372598285545372,25.0,0.0
1895,1895,38,58,2204,1,62.08393829401089,93.4024500907441,83.21460980036298,0.019941982544905316,0.0001987238215393831,0.09281329094757196,16.93738656987296,25.0,0.0
1896,1896,76,48,3648,2,76.68585526315789,101.8999451754386,90.67434210526316,0.06721845698842749,0.0006250111033231343,0.4203756785866925,15.860197368421053,25.0,0.0
1897,1897,44,52,2288,3,84.65777972027972,115.1013986013986,111.19842657342657,0.06801795793643593,1.9626155733547187e-17,0.38426129430553485,18.880244755244757,25.0,0.0
1898,1898,57,56,3192,3,86.50845864661655,118.85432330827068,114.69298245614036,0.0622307021039598,0.0005292762444556069,0.3727316870884393,18.18264411027569,25.0,0.0
1899,1899,99,107,10593,0,67.01774756914944,99.33550457849523,91.09024827716416,0.01959052801508863,0.00020834256034927957,0.2157033728758573,17.93627867459643,25.0,0.0
1900,1900,48,27,1296,0,85.77083333333333,117.33101851851852,110.39814814814815,0.0422442120024696,0.0007070615423044341,0.26718982355629384,14.878858024691358,25.0,0.0
1901,1901,76,76,5776,0,150.65858725761774,171.5744459833795,165.72506925207756,0.07631563442941224,0.0002869419596309075,0.4239150437746984,17.104570637119114,25.0,0.0
1902,1902,23,28,644,2,93.54037267080746,114.972049689441,103.40062111801242,0.04862813044549657,0.0008324496179334053,0.29457206968191635,17.430124223602483,25.0,0.0
1903,1903,118,135,15930,1,110.62291274325173,138.387696170747,142.7805398618958,0.051602367337419575,0.0,0.5029639100775462,16.73609541745135,25.0,0.0
1904,1904,73,76,5548,1,87.84625090122567,118.73197548666187,110.17627974044701,0.036089024275050556,0.00019345629069398502,0.313500023222726,16.749459264599857,25.0,0.0
1905,1905,29,32,928,3,74.8771551724138,106.00754310344827,96.16810344827586,0.04905619378230465,0.0016760471028020945,0.29366863449847147,18.43103448275862,25.0,0.0
1906,1906,46,44,2024,0,120.20602766798419,139.67490118577075,123.7840909090909,0.0910783582043588,0.0010179182314663277,0.4823628251646541,17.479743083003953,25.0,0.0
1907,1907,45,44,1980,3,90.89242424242424,107.54797979797979,95.75252525252525,0.04377095728568559,0.00020836664093605513,0.19424576894975792,15.68030303030303,25.0,0.0
1908,1908,85,73,6205,1,72.82401289282836,99.8522159548751,88.76083803384367,0.03455485671353384,6.326568657077342e-05,0.21413275492173756,16.26494762288477,25.0,0.0
1909,1909,58,32,1856,1,88.50862068965517,98.14439655172414,94.65140086206897,0.043068805979330625,0.0,0.6895264863700624,17.744612068965516,25.0,0.0
1910,1910,96,102,9792,1,88.60661764705883,105.91441993464052,95.75316584967321,0.04819776847084127,0.0002466098667419412,0.4205285538654502,16.022569444444443,25.0,0.0
1911,1911,28,26,728,3,65.9423076923077,95.69642857142857,86.57692307692308,0.04073537243170068,0.0008826447992252615,0.38590948141131076,17.119505494505493,25.0,0.0
1912,1912,32,33,1056,0,107.62878787878788,125.81912878787878,111.67992424242425,0.06481252922901709,0.0014894111774514083,0.4328678137218388,16.670454545454547,25.0,0.0
1913,1913,65,99,6435,0,61.79098679098679,98.15042735042735,75.69324009324009,0.044842098079498675,0.0004967647058823355,0.30267270995651746,18.70784770784771,25.0,0.0
1914,1914,30,54,1620,0,59.33518518518518,97.42098765432098,82.3716049382716,0.020897181242285793,6.014847705910941e-06,0.11846535744378169,17.92716049382716,25.0,0.0
1915,1915,48,88,4224,1,98.68702651515152,120.73768939393939,122.70383522727273,0.04775783503564129,0.00047417794464032353,0.21667020091938247,16.622632575757574,25.0,0.0
1916,1916,35,34,1190,3,97.50336134453782,121.42941176470588,111.33445378151261,0.07259567822829163,0.002084971443641284,0.4784431731536683,17.722689075630253,25.0,0.0
1917,1917,126,125,15750,1,94.5663492063492,125.07060317460318,123.59155555555556,0.0365819954253293,9.469684932359675e-05,0.24241088452199633,16.718031746031745,25.0,0.0
1918,1918,57,53,3021,0,103.8543528632903,128.695134061569,129.45978152929493,0.03639875116385085,0.0001564730760527738,0.20600543498560475,16.262164846077457,25.0,0.0
1919,1919,55,70,3850,3,69.60675324675324,100.94701298701298,96.74467532467533,0.05400613735405483,0.0010001350639276575,0.37847680984407,19.142597402597403,25.0,0.0
1920,1920,68,93,6324,0,96.1865907653384,126.12887413029728,121.4414927261227,0.043367417915182616,0.00035870042354095886,0.2395605229728636,16.900853889943075,25.0,0.0
1921,1921,71,29,2059,2,102.90189412336086,120.88489558037882,130.04565322972317,0.04702189492819682,0.0009526906190413571,0.33443610539602986,16.616318601262748,25.0,0.0
1922,1922,39,64,2496,3,75.35376602564102,98.73317307692308,95.27483974358974,0.06054285477818425,0.0011429322496363213,0.2828197909719324,15.686298076923077,25.0,0.0
1923,1923,36,31,1116,3,85.19175627240143,118.98745519713262,114.73118279569893,0.04925726013219104,0.0009709970420505348,0.23002890014195837,19.07168458781362,25.0,0.0
1924,1924,63,50,3150,0,54.42190476190476,87.64984126984127,71.51650793650794,0.02456018866715773,0.00042566077045373923,0.09612667239338325,17.412380952380953,25.0,0.0
1925,1925,66,62,4092,1,87.52834799608993,102.13636363636364,91.37047898338221,0.049098872137955524,0.00035469404049212594,0.2884549869687828,15.685728250244379,25.0,0.0
1926,1926,77,78,6006,1,74.42257742257742,99.76390276390276,87.78871128871128,0.037103406624551784,0.00021401960784314664,0.30047246229206653,16.503163503163503,25.0,0.0
1927,1927,43,48,2064,1,92.91618217054264,112.33042635658914,113.40067829457364,0.06444238641061066,0.0015447282981762157,0.28337785304909063,15.107073643410853,25.0,0.0
1928,1928,19,25,475,1,75.7221052631579,103.75578947368422,87.93052631578948,0.04027880450889244,0.0006413179747314041,0.21592778000781696,14.029473684210526,25.0,0.0
1929,1929,55,56,3080,3,67.2974025974026,91.7116883116883,97.82792207792208,0.04523411297717421,0.0009345373320474574,0.19859378854741536,16.228246753246754,25.0,0.0
1930,1930,77,63,4851,0,79.39847454133168,111.60255617398475,94.04308390022676,0.048181993697933384,0.00040736364158574156,0.3078652627521935,18.23335394763966,25.0,0.0
1931,1931,92,90,8280,0,74.41002415458937,103.26316425120773,105.11171497584542,0.05110374789903807,0.0002231660703679598,0.4931989273061081,16.29842995169082,25.0,0.0
1932,1932,32,23,736,1,81.28804347826087,101.28260869565217,100.2133152173913,0.049236139427836,0.0004079375833328316,0.29044073533410686,16.11413043478261,25.0,0.0
1933,1933,68,71,4828,1,88.07228666114334,103.64146644573323,91.90161557580778,0.04492281616524407,0.0003786525438217886,0.4030272749407834,15.851077050538525,25.0,0.0
1934,1934,59,39,2301,1,94.43893959148197,118.68796175575837,110.23946110386788,0.04461761440853162,0.0003094946334019187,0.22963939663935912,15.638418079096045,25.0,0.0
1935,1935,114,97,11058,2,92.00605896183758,116.55986616024597,118.16069813709531,0.05808941797825557,0.00015738311359364874,0.38756156373553186,16.114035087719298,25.0,0.0
1936,1936,66,61,4026,1,73.3532041728763,99.98782911077993,95.59910581222057,0.03728967775800827,0.0004975654879917466,0.1950535678443638,15.62220566318927,25.0,0.0
1937,1937,58,45,2610,0,58.12873563218391,88.45862068965518,77.18275862068965,0.025804640993292157,0.0004666855429532486,0.1442488019355528,17.484674329501917,25.0,0.0
1938,1938,89,94,8366,1,106.03514224240975,131.56538369591203,120.6320822376285,0.043024110915985576,7.478387416714376e-05,0.28825722902824735,15.729619890031078,25.0,0.0
1939,1939,32,47,1504,3,94.66356382978724,119.37433510638297,112.36768617021276,0.06012381026969424,0.00027970210233666963,0.368106535954365,14.756648936170214,25.0,0.0
1940,1940,37,45,1665,1,76.80840840840841,108.36456456456456,99.35255255255255,0.025015639597861284,0.00021777696617708588,0.15227523145015032,16.739339339339338,25.0,0.0
1941,1941,35,36,1260,1,78.9452380952381,95.71984126984127,84.8,0.05157660998284428,0.0004885137602605276,0.34479287691065985,15.616666666666667,25.0,0.0
1942,1942,106,109,11554,1,75.9022849229704,95.86048121862558,84.39111995845595,0.03140128632116661,0.0001999309761707754,0.28264227186403607,16.551930067509087,25.0,0.0
1943,1943,112,167,18704,1,98.88804533789563,125.67776946107784,124.02047690333619,0.045387339738218124,0.0002782778677925939,0.3681652169029383,17.46706586826347,25.0,0.0
1944,1944,48,66,3168,2,88.12847222222223,106.35795454545455,90.95549242424242,0.05483048383321579,0.00028534111195726805,0.31487812789998015,16.19854797979798,25.0,0.0
1945,1945,75,74,5550,0,70.46054054054053,99.48,84.27747747747748,0.03434383971847368,0.00015630799577268472,0.27480788054705624,16.796936936936937,25.0,0.0
1946,1946,71,90,6390,1,90.73239436619718,110.93223787167449,112.8981220657277,0.04642851291207574,0.0003422751775887298,0.3465939447915761,17.310798122065727,25.0,0.0
1947,1947,88,89,7832,2,109.88776813074566,131.99961695607763,123.38240551583249,0.07026685796917195,0.0002134234689196301,0.397748913468073,18.253830439223698,25.0,0.0
1948,1948,60,64,3840,1,72.23645833333333,92.3828125,81.12786458333333,0.038973892993017276,0.0004201356630828813,0.18420192815316067,16.23515625,25.0,0.0
1949,1949,86,38,3268,1,91.52294981640146,112.15911872705018,116.33935128518972,0.0452297077379314,0.000531818295784226,0.298604812021635,17.29283965728274,25.0,0.0
1950,1950,22,44,968,1,87.50619834710744,108.9896694214876,112.81301652892562,0.05013133225692511,0.0005356887326616489,0.29081548995414647,15.884297520661157,25.0,0.0
1951,1951,80,79,6320,0,61.96677215189873,95.77721518987342,83.09825949367088,0.018842789617262084,0.00016316509118659362,0.19787382476561693,17.753639240506327,25.0,0.0
1952,1952,123,80,9840,2,94.19684959349594,111.28434959349593,116.57266260162602,0.054231179299386464,0.0005514642439722395,0.44127810417053137,17.241260162601627,25.0,0.0
1953,1953,23,29,667,0,77.49175412293853,105.88905547226386,95.5232383808096,0.04422469502440459,0.0007496681823970887,0.21851297830556013,18.412293853073464,25.0,0.0
1954,1954,87,90,7830,1,84.929374201788,105.91315453384419,95.94942528735632,0.04647249726279243,0.0,0.5636789617072531,16.310217113665388,25.0,0.0
1955,1955,41,45,1845,1,76.59186991869919,103.09376693766937,92.1490514905149,0.03967919432513176,0.0005702619510457072,0.382561498422325,15.66449864498645,25.0,0.0
1956,1956,31,34,1054,3,93.51897533206831,117.69734345351044,107.54459203036053,0.069053209294928,0.0020184577441067064,0.4946724416370955,18.27134724857685,25.0,0.0
1957,1957,150,126,18900,0,84.93777777777778,115.46798941798941,109.48666666666666,0.035690394285965536,0.0,0.6821632850534141,17.673862433862435,25.0,0.0
1958,1958,16,17,272,3,80.44485294117646,109.11029411764706,93.54779411764706,0.023789405703758166,0.001306542530235483,0.09456582965968893,14.169117647058824,25.0,0.0
1959,1959,35,34,1190,1,99.33361344537815,128.27394957983194,135.98991596638655,0.04642214630027242,1.9626155733547187e-17,0.27208245788585134,15.7,25.0,0.0
1960,1960,57,51,2907,2,78.11936704506364,95.96009631922945,83.4468524251806,0.07435928310232165,0.0,0.5231533178199859,15.610251117991057,25.0,0.0
1961,1961,60,51,3060,0,117.67254901960784,135.85359477124183,115.31274509803922,0.018206099249774607,0.0003178736180665318,0.15168747180421613,18.977124183006534,25.0,0.0
1962,1962,41,41,1681,2,72.75074360499703,101.5086258179655,93.43664485425342,0.0430843869630753,0.0006274168189229915,0.2431170175026719,18.143367043426533,25.0,0.0
1963,1963,70,83,5810,1,92.61772805507745,119.61135972461274,119.51876075731498,0.043555250687502864,0.00046497804762708804,0.2645289945942701,16.947160068846816,25.0,0.0
1964,1964,30,62,1860,1,72.45591397849462,103.93387096774194,94.2516129032258,0.028857392202845465,0.0004038628598110913,0.1886112600498172,16.196774193548386,25.0,0.0
1965,1965,14,31,434,0,99.27188940092167,117.72350230414746,119.26497695852535,0.06860557600543327,0.0015783211507004184,0.30692682957287865,13.868663594470046,25.0,0.0
1966,1966,44,49,2156,0,69.92717996289424,100.91743970315399,82.04406307977736,0.06300051064843709,0.0012960663432737172,0.4457248334729841,17.833951762523192,25.0,0.0
1967,1967,102,55,5610,1,71.50641711229946,100.56755793226381,90.51675579322638,0.025403756928705345,0.00014705882352943067,0.3148756075795746,17.350802139037434,25.0,0.0
1968,1968,57,42,2394,2,75.05054302422724,95.47243107769424,88.12364243943192,0.05786647547681704,0.0010022831730682785,0.25423741812732376,15.113617376775272,25.0,0.0
1969,1969,117,97,11349,1,86.84174817164508,118.32082121772844,109.96167063177373,0.04625534133542871,0.000215816471399192,0.33488206496774753,16.618028020089877,25.0,0.0
1970,1970,43,58,2494,0,72.76864474739375,97.42702485966319,89.48556535685645,0.04630719760638289,0.0002121966591285691,0.2116961195892465,14.90056134723336,25.0,0.0
1971,1971,78,109,8502,2,54.24864737708774,82.9788285109386,64.84239002587627,0.019845517537542823,7.071346462449895e-05,0.23662333664802312,17.331333803810868,25.0,0.0
1972,1972,18,22,396,1,48.34848484848485,52.41414141414141,52.61616161616162,0.057094474220996914,0.0,0.52148455103324,19.181818181818183,25.0,0.0
1973,1973,76,65,4940,2,102.80283400809716,116.80020242914979,104.79655870445345,0.05116681477523071,0.0006492069586233275,0.2576877604364595,15.729757085020243,25.0,0.0
1974,1974,55,46,2530,0,78.100395256917,113.85335968379447,95.42964426877471,0.04924368932421016,0.0008128400568949709,0.28754909538123313,17.409486166007905,25.0,0.0
1975,1975,36,64,2304,1,77.02690972222223,103.98350694444444,92.27517361111111,0.03764408885337004,0.0003009179375707839,0.2622124149382718,16.061631944444443,25.0,0.0
1976,1976,101,105,10605,0,87.90702498821311,117.36218764733616,111.23686940122583,0.03051519341773121,9.469684932359675e-05,0.25816988948043984,16.806789250353606,25.0,0.0
1977,1977,20,12,240,2,111.62916666666666,117.8375,116.15416666666667,0.06738005726211307,0.004699751153972491,0.23628574997366847,12.854166666666666,25.0,0.0
1978,1978,10,64,640,0,84.9953125,114.853125,105.9453125,0.03901976490368397,0.0010575740494404835,0.150248397986215,14.8078125,25.0,0.0
1979,1979,31,102,3162,1,91.76027830487034,115.81087919038583,112.98387096774194,0.04058916762824728,4.906538933386797e-18,0.2391703530178994,16.586654016445287,25.0,0.0
1980,1980,64,24,1536,0,67.5703125,104.64388020833333,89.69140625,0.038534144613657506,0.0007120565017928738,0.14941351708418601,15.48828125,25.0,0.0
1981,1981,55,51,2805,1,64.64777183600712,94.5204991087344,81.18324420677362,0.03346779639047496,0.00025177167313673637,0.20998391150142134,16.911586452762922,25.0,0.0
1982,1982,27,31,837,1,77.09677419354838,97.45400238948626,89.48506571087216,0.04110128811469796,0.0009051005135555673,0.2754624330129131,15.457586618876942,25.0,0.0
1983,1983,28,44,1232,2,101.4715909090909,117.14042207792208,116.41720779220779,0.06478294575638234,0.00016493451102117624,0.3445745579297906,15.83603896103896,25.0,0.0
1984,1984,95,82,7790,1,74.9012836970475,103.24287548138639,94.61026957637998,0.03619790584342501,0.00028928309284278315,0.284630976981122,17.154428754813864,25.0,0.0
1985,1985,86,97,8342,1,73.66386957564133,104.36801726204747,92.99040997362742,0.03367857841965267,0.00021409513366520805,0.5101796771708705,16.906137616878446,25.0,0.0
1986,1986,36,63,2268,1,93.57671957671958,119.49955908289242,118.50485008818342,0.04203592040600189,9.813077866773593e-18,0.17344839601939058,16.358906525573193,25.0,0.0
1987,1987,38,41,1558,1,87.97625160462131,111.400513478819,107.95378690629012,0.045404001541076947,0.00108346767421854,0.22775122062353767,16.458921694480104,25.0,0.0
1988,1988,56,30,1680,0,80.89166666666667,111.62559523809524,98.00833333333334,0.052155523157655016,0.0004262029022417522,0.23386467148075452,17.067857142857143,25.0,0.0
1989,1989,100,67,6700,2,88.64194029850746,107.77746268656716,106.68597014925373,0.039201845712110744,0.00043211366817334914,0.23080305164360532,17.241641791044778,25.0,0.0
1990,1990,123,121,14883,0,82.07800846603507,111.54081838339044,105.57616072028489,0.029862316394313377,0.00014707189484391322,0.25958934168198916,17.21823557078546,25.0,0.0
1991,1991,41,75,3075,1,108.36975609756098,118.78471544715447,112.94048780487805,0.04258789559224458,0.00028694195963086753,0.2319063419280537,15.87089430894309,25.0,0.0
1992,1992,13,26,338,1,84.38461538461539,100.05621301775147,93.49408284023669,0.05684299912391407,0.003580555755395145,0.1936627019755894,15.319526627218934,25.0,0.0
1993,1993,23,42,966,0,59.178053830227746,82.39648033126294,71.09627329192547,0.016320227789101978,0.0005439717963859722,0.053799469183614425,16.834368530020704,25.0,0.0
1994,1994,46,43,1978,2,77.8665318503539,110.44287158746208,103.46208291203236,0.04693118063761744,0.000865455285284362,0.19490376370326903,18.198685540950454,25.0,0.0
1995,1995,62,59,3658,0,97.78348824494259,122.63914707490432,110.86932750136687,0.06672337127939869,0.00013776446029575682,0.4222932434974479,18.01776927282668,25.0,0.0
1996,1996,70,70,4900,1,87.00122448979592,101.38489795918368,90.0930612244898,0.05729986356567648,0.000512907268247189,0.3252355400646666,16.335918367346938,25.0,0.0
1997,1997,51,60,3060,3,95.74117647058823,123.31143790849673,118.37058823529412,0.07896878709995996,0.0011729162812601534,0.4400218868673455,18.859803921568627,25.0,0.0
1998,1998,65,26,1690,1,114.25562130177515,133.68875739644972,124.68106508875739,0.05923275043488647,0.00040537566649722273,0.3284258362591619,14.453254437869823,25.0,0.0
1999,1999,53,30,1590,1,64.3874213836478,95.19433962264151,85.81572327044024,0.033865464175660956,0.0004400082572361393,0.2099874143425878,14.923899371069183,25.0,0.0
2000,2000,34,54,1836,3,61.09313725490196,91.46023965141612,77.32080610021787,0.030840897929706724,0.0006642047535457994,0.28542502699770345,18.17755991285403,25.0,0.0
2001,2001,70,69,4830,0,112.51490683229814,132.0569358178054,124.20745341614906,0.08051709499196442,0.0007100761922284955,0.4056706800335811,18.191304347826087,25.0,0.0
